Academic Period,Course Section,AMH CF LRV Course Definition,Course Title,Registration Status,Anonymized ID
Fall 2024,STAT 135-01 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,113574376
Fall 2024,STAT 135-01 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,117457053
Fall 2024,STAT 135-01 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,117061616
Fall 2024,STAT 135-01 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,118407408
Fall 2024,STAT 135-01 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,118666491
Fall 2024,STAT 135-02 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,115096059
Fall 2024,STAT 135-02 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,118369990
Fall 2024,STAT 135-02 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,118374410
Fall 2024,STAT 135-02 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,117094857
Fall 2024,STAT 135-02 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,117920484
Fall 2024,STAT 135-02 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,79748904
Fall 2024,STAT 135-02 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,117037094
Fall 2024,STAT 135-02 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,117927144
Fall 2024,STAT 135-03 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,117870048
Fall 2024,STAT 135-03 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,118715535
Fall 2024,STAT 135-03 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,118267967
Fall 2024,STAT 135-03 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,118747020
Fall 2024,STAT 135-03 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,115944876
Fall 2024,STAT 135-03 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,117941736
Fall 2024,STAT 135-04 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,117056106
Fall 2024,STAT 135-04 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,117590197
Fall 2024,STAT 135-04 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,117015237
Fall 2024,STAT 135-04 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,117099398
Fall 2024,STAT 135-04 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,116419933
Fall 2024,STAT 135-04 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,117147352
Fall 2024,STAT 135-04 - Intro to Stats Modeling,MATH 135/ STAT 135 - Intro to Stats Modeling,Introduction to Statistics via Modeling,Registered,117527772
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,113559603
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117931564
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,303038654
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117932170
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118359939
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118460993
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118190950
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118715535
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117590318
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,115884207
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,303038835
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,303038533
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118264819
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,303038472
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118677693
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118005130
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118125801
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,114763350
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118374410
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117936045
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117813254
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,303038775
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118548484
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,115905641
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118543459
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118291338
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117461715
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118572279
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,116119738
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,303045072
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118393482
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118217955
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,115964917
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117313676
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118612301
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117858847
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,303038593
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118728553
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117759488
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118100856
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,303038714
Fall 2024,MATH 211-01 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118655532
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118730369
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117371499
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117197788
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118151595
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117056106
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,116324752
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117871683
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117403286
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117888878
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117089226
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117045571
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117917760
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,79491395
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117420179
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117924723
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,115956017
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117924783
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117295572
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117426295
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118070642
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118276746
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,116209287
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118203968
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117048477
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117082142
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117094857
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118207117
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117069851
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117106482
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,116032307
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117008274
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117098974
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117717831
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117072696
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118319735
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,302972959
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117749558
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118399961
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117013663
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117509003
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,115879727
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118650325
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118661527
Fall 2024,MATH 211-02 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118744477
Fall 2024,MATH 211-03 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,116511965
Fall 2024,MATH 211-03 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118150081
Fall 2024,MATH 211-03 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117942524
Fall 2024,MATH 211-03 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,302979559
Fall 2024,MATH 211-03 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117381066
Fall 2024,MATH 211-03 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,78579487
Fall 2024,MATH 211-03 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,78900753
Fall 2024,MATH 211-03 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117932109
Fall 2024,MATH 211-03 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117874468
Fall 2024,MATH 211-03 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117200331
Fall 2024,MATH 211-03 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117064946
Fall 2024,MATH 211-03 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117886214
Fall 2024,MATH 211-03 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118460932
Fall 2024,MATH 211-03 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,118361453
Fall 2024,MATH 211-03 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117401349
Fall 2024,MATH 211-03 - Multivariable Calculus,MATH 211 - Multivariable Calculus,Multivariable Calculus,Registered,117944037
